player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
259,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,22,0,0.0,0.0,4,0,0.0,0,0.0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,11,2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.88,0.01,2,0,0,10,30,10,77.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,1,3,10,1,17.0,2,29.0,1,2,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.38,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,25-26-europa-league-fenerbahçe-vs-nottingham-forest,90,0,0,0,0.21,0.0,1,0,0,1,76,51,93.0,0.0,3,0,0.0,1,25.0,3,2,4,1,8,4,0,6,4,4,67.0,2,50.0,1,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.35,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,25-26-europa-league-fenerbahçe-vs-nottingham-forest,45,0,0,0,0.0,0.0,0,0,0,0,40,24,83.0,0.0,4,0,0.0,1,50.0,0,1,5,0,1,1,0,3,3,2,40.0,1,100.0,1,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,73,0,0,0,0.05,0.01,0,0,0,1,28,10,62.0,0.0,2,0,0.0,0,0.0,0,0,4,0,0,0,0,4,6,2,29.0,2,67.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.02,0,0,0,2,54,30,86.0,0.0,4,0,0.0,1,100.0,3,1,2,0,4,2,0,4,0,3,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,1,0,0,0.58,0.09,1,0,0,2,120,100,88.0,0.0,17,0,0.0,4,50.0,1,0,7,0,2,1,0,2,4,1,100.0,1,20.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.9,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.19,0.27,0,0,0,2,93,70,93.0,1.0,9,0,0.0,4,80.0,1,1,5,0,5,2,0,6,2,1,50.0,5,83.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,17,0,1,0,0.0,0.03,0,0,0,0,6,3,50.0,1.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,73,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,1,0,0,0.22,0.04,2,0,0,4,63,44,92.0,0.0,3,0,0.0,0,0.0,0,1,5,0,0,0,0,6,3,6,75.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.22,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.0,0.44,0,0,0,1,90,55,89.0,4.0,6,3,43.0,2,50.0,0,0,3,1,2,1,0,3,0,2,100.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,56,0,1,0,0.0,0.65,0,0,0,1,28,15,65.0,2.0,2,1,50.0,0,0.0,0,0,3,0,0,0,1,2,5,1,20.0,1,50.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,56,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,25-26-conference-league-zrinjski-mostar-vs-crystal-palace,90,0,0,0,0.01,0.38,0,0,0,0,140,109,89.0,0.0,24,0,0.0,2,33.0,4,2,5,1,3,1,0,6,2,4,67.0,2,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,25-26-champions-league-qarabag-fk-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,25-26-champions-league-qarabag-fk-vs-newcastle-united,36,0,0,0,0.02,0.19,0,0,0,4,29,16,76.0,4.0,3,0,0.0,0,0.0,0,0,0,0,0,0,0,4,1,4,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,54,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,25-26-champions-league-qarabag-fk-vs-newcastle-united,54,1,0,0,0.11,0.01,2,0,0,2,68,60,91.0,0.0,7,0,0.0,1,33.0,0,0,2,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.72,0,0,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,25-26-champions-league-qarabag-fk-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
