id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
257,s,0.0,100.0,5.1,232,32.0,0,0.0,1,-1.0,5.0,71,23.0,119,3,4.4,36.0,14.0,7,412,3.8,75.0,24.0,0.7,23.3,0.0,1582468,8231,1173321,7712,3.8,3.3,1.87,0.73,2.6,34.22,0.07,0.03,0.1,1.29,627.2,25.0,11.0,79.5,296.0,95.0,217.0,112.0,17.0,92.4,93.0,24.0,,,,28,,Maxence,Lacroix,Lacroix,Suspended until 15 Mar,,2395,1,2,9,34,0,0,0,3,1,0,27,307,,,,0.0,0.34,1.28,1.01,10.52,49,231,76
258,a,,,5.0,256,39.0,0,0.0,0,0.0,2.1,133,51.0,106,1,3.8,85.0,31.0,7,378,4.2,57.0,17.0,0.8,21.2,0.0,447780,2752,370782,1741,4.2,3.7,1.06,1.61,2.67,37.46,0.04,0.06,0.1,1.36,487.6,70.0,31.0,362.6,64.0,13.0,187.0,144.0,28.0,103.8,73.0,14.0,,,,28,,Tyrick,Mitchell,Mitchell,,,2488,1,1,10,34,0,0,0,5,0,0,28,233,,,,0.0,0.36,1.23,1.01,6.69,74,111,135
259,a,100.0,100.0,4.8,360,60.0,0,0.0,-2,2.0,0.1,442,164.0,5,0,1.0,487.0,173.0,0,10,0.0,706.0,249.0,0.0,1.0,0.0,10688,117,18072,84,0.0,-0.5,0.0,0.06,0.06,0.83,0.0,0.1,0.1,1.41,11.0,454.0,166.0,12.2,410.0,150.0,4.0,434.0,161.0,2.7,462.0,167.0,,,,28,,Borna,Sosa,Sosa,,,53,0,0,0,1,0,0,0,0,0,0,0,8,,,,0.0,0.0,1.7,0.0,11.89,3,4,1
261,a,100.0,100.0,4.4,537,116.0,0,0.0,-1,1.0,2.6,114,46.0,100,1,4.2,46.0,20.0,3,367,3.2,105.0,34.0,0.7,22.7,0.0,927602,2117,782220,2857,3.2,2.7,1.09,1.28,2.37,30.89,0.05,0.05,0.1,1.29,565.4,45.0,19.0,113.4,235.0,64.0,131.0,208.0,51.0,81.2,124.0,38.0,,,,28,,Chris,Richards,Richards,,,2152,1,0,9,30,0,0,0,3,0,0,24,252,,,,0.0,0.38,1.25,1.0,10.04,48,192,48
262,a,100.0,100.0,4.0,704,184.0,0,0.0,0,0.0,0.0,610,216.0,12,1,2.4,282.0,109.0,0,43,1.6,209.0,77.0,0.4,3.0,0.0,4956,131,3162,63,1.6,1.1,0.11,0.03,0.14,2.75,0.04,0.01,0.05,1.11,45.8,410.0,154.0,18.7,395.0,144.0,12.0,394.0,142.0,7.6,430.0,154.0,,,,28,,Chadi,Riad Dnanou,Chadi Riad,,,222,0,1,1,2,0,0,0,2,0,0,2,11,,,,0.0,0.41,0.81,0.81,4.46,1,10,10
263,a,100.0,100.0,3.8,784,233.0,0,0.0,-2,2.0,0.6,244,92.0,14,0,2.0,324.0,119.0,2,50,0.0,395.0,142.0,0.0,3.7,0.0,89862,159,100944,380,0.0,-0.5,0.43,0.56,0.99,5.77,0.09,0.12,0.21,1.24,74.4,385.0,147.0,46.3,347.0,119.0,31.0,353.0,117.0,15.1,386.0,138.0,,,,28,,Nathaniel,Clyne,Clyne,,,418,0,1,0,8,0,0,0,0,0,0,6,34,,,,0.0,0.0,1.72,1.29,7.32,12,22,15
264,u,0.0,0.0,4.0,667,163.0,0,0.0,0,0.0,0.0,695,242.0,0,0,0.0,579.0,211.0,0,0,0.0,462.0,177.0,0.0,0.0,0.0,0,0,3906,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,211.0,0.0,560.0,211.0,0.0,530.0,206.0,0.0,571.0,211.0,,,,28,,Rob,Holding,Holding,Has joined Colorado Rapids permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
265,a,100.0,100.0,4.0,722,198.0,0,0.0,0,0.0,0.0,716,250.0,0,0,0.0,624.0,237.0,0,0,0.0,513.0,208.0,0.0,0.0,0.0,748,20,2290,20,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,237.0,0.0,606.0,237.0,0.0,578.0,234.0,0.0,616.0,237.0,,,,28,,Caleb,Kporha,Kporha,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
267,a,100.0,100.0,6.4,56,35.0,0,0.0,-1,1.0,3.6,94,30.0,75,2,4.2,52.0,25.0,6,240,4.2,66.0,33.0,0.7,11.7,0.0,2534842,3019,2703958,9918,4.2,3.7,6.82,0.68,7.49,22.07,0.4,0.04,0.44,1.28,301.2,186.0,75.0,197.0,164.0,114.0,352.0,56.0,34.0,85.2,118.0,67.0,,,3.0,28,,Ismaïla,Sarr,Sarr,,,1546,5,1,8,18,0,0,0,2,0,0,18,106,,,,0.0,0.47,1.05,1.05,6.17,16,33,57
268,i,0.0,0.0,4.9,329,204.0,0,0.0,-1,1.0,0.0,794,349.0,0,0,0.0,774.0,335.0,0,0,0.0,730.0,309.0,0.0,0.0,0.0,423,4,645,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,334.0,0.0,769.0,334.0,0.0,764.0,332.0,0.0,773.0,334.0,,,,28,,Cheick,Doucouré,Doucouré,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
269,u,0.0,0.0,4.7,395,247.0,0,0.0,-3,3.0,0.1,451,155.0,4,0,1.0,485.0,222.0,0,12,0.0,701.0,289.0,0.0,0.9,0.0,11622,0,28651,36,0.0,0.0,0.0,0.04,0.04,1.74,0.0,0.09,0.09,3.92,6.8,467.0,211.0,2.7,450.0,216.0,6.0,424.0,205.0,1.5,473.0,217.0,,,,28,,Romain,Esse,Esse,has joined Coventry City on loan for the rest of the season.,,40,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,11.25,3,0,2
270,a,100.0,100.0,4.7,377,236.0,0,0.0,-3,3.0,0.1,466,160.0,38,1,1.5,407.0,179.0,0,182,1.2,248.0,110.0,0.3,8.1,0.0,21100,69,24260,138,1.2,0.7,1.11,1.66,2.77,18.86,0.08,0.12,0.2,1.39,159.8,295.0,132.0,285.2,97.0,71.0,86.0,258.0,141.0,53.2,229.0,113.0,1.0,,,28,,Will,Hughes,Hughes,,,1222,0,1,5,13,0,0,0,6,0,0,14,119,,,,0.0,0.37,0.96,1.03,8.76,23,43,53
271,a,100.0,100.0,5.0,250,151.0,0,0.0,0,0.0,0.1,524,190.0,50,1,2.8,221.0,89.0,0,236,1.0,270.0,122.0,0.2,10.0,0.0,43677,46,42805,47,1.0,0.5,1.42,2.04,3.46,16.67,0.09,0.13,0.22,1.09,168.8,285.0,124.0,234.6,131.0,91.0,132.0,207.0,115.0,53.7,227.0,112.0,,,,28,,Daichi,Kamada,Kamada,,,1379,0,2,6,16,0,0,0,2,0,0,16,153,,,,0.0,0.39,1.04,1.04,9.99,44,29,80
272,i,0.0,0.0,4.9,291,181.0,0,0.0,-1,1.0,0.1,536,197.0,51,0,2.2,305.0,134.0,3,205,3.0,119.0,53.0,0.6,10.4,0.0,11941,1,14041,196,0.0,0.0,1.01,0.91,1.92,14.61,0.08,0.07,0.15,1.14,215.6,250.0,106.0,152.9,194.0,128.0,174.0,152.0,86.0,54.3,224.0,111.0,,,,28,,Jefferson,Lerma Solís,Lerma,Hamstring injury - Expected back 14 Mar,,1156,0,4,5,15,1,0,0,6,0,0,12,147,,,,0.0,0.39,1.17,0.93,11.44,18,64,65
273,a,100.0,100.0,5.0,270,165.0,0,0.0,0,0.0,0.6,233,81.0,80,2,3.2,156.0,68.0,4,372,2.8,129.0,58.0,0.6,16.0,0.0,165624,463,168931,901,2.8,2.3,1.13,5.32,6.44,32.0,0.05,0.23,0.28,1.4,330.0,160.0,58.0,506.0,29.0,27.0,124.0,218.0,121.0,96.2,89.0,53.0,3.0,,,28,,Adam,Wharton,Wharton,,,2055,0,4,8,32,0,0,0,4,1,0,25,240,,,,0.0,0.35,1.4,1.09,10.51,57,56,127
274,a,,,4.3,613,358.0,0,0.0,-2,2.0,0.1,477,165.0,0,0,0.0,658.0,252.0,0,0,0.0,567.0,196.0,0.0,0.0,0.0,13268,390,9653,244,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,242.0,0.0,644.0,247.0,0.0,621.0,236.0,0.0,650.0,244.0,,,,28,,Asher,Agbinone,Agbinone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
275,u,0.0,0.0,4.3,590,345.0,0,0.0,-2,2.0,0.0,620,241.0,0,0,0.0,646.0,242.0,0,0,0.0,549.0,183.0,0.0,0.0,0.0,5497,0,7657,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,232.0,0.0,631.0,237.0,0.0,607.0,225.0,0.0,638.0,234.0,,,,28,,Naouirou,Ahamada,Ahamada,has joined AJ Auxerre permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
276,a,100.0,100.0,4.3,594,347.0,0,0.0,-2,2.0,1.3,168,58.0,29,0,1.6,386.0,167.0,0,81,0.0,551.0,185.0,0.0,6.7,0.0,283714,1251,324685,1515,0.0,-0.5,2.38,0.36,2.74,10.05,0.36,0.05,0.41,1.53,86.6,368.0,162.0,94.5,265.0,161.0,164.0,161.0,90.0,34.5,313.0,152.0,,2.0,4.0,28,,Justin,Devenny,Devenny,,,593,1,0,1,10,0,0,0,0,0,0,5,48,,,,0.0,0.15,1.52,0.76,7.28,16,8,24
277,u,0.0,0.0,4.5,433,259.0,0,0.0,0,0.0,0.0,798,352.0,0,0,0.0,702.0,278.0,0,0,0.0,627.0,230.0,0.0,0.0,0.0,0,0,748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,272.0,0.0,692.0,275.0,0.0,675.0,268.0,0.0,698.0,274.0,,,,28,,Malcolm,Ebiowei,Ebiowei,Has joined Blackpool permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
278,u,0.0,0.0,4.4,543,323.0,0,0.0,-1,1.0,0.0,647,258.0,0,0,0.0,672.0,259.0,0,0,0.0,587.0,205.0,0.0,0.0,0.0,4359,0,9500,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,250.0,0.0,659.0,255.0,0.0,637.0,244.0,0.0,665.0,252.0,,,,28,,Jesurun,Rak-Sakyi,J.Rak-Sakyi,has joined Stoke City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
279,u,0.0,0.0,4.5,463,280.0,0,0.0,0,0.0,0.0,764,327.0,0,0,0.0,720.0,295.0,0,0,0.0,647.0,248.0,0.0,0.0,0.0,95,0,1646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,290.0,0.0,711.0,292.0,0.0,695.0,285.0,0.0,716.0,291.0,,,,28,,Matheus,França de Oliveira,M.França,Has joined CR Vasco da Gama on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
280,u,0.0,0.0,4.5,458,275.0,0,0.0,0,0.0,0.0,811,361.0,0,0,0.0,717.0,292.0,0,0,0.0,644.0,245.0,0.0,0.0,0.0,0,0,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,287.0,0.0,708.0,289.0,0.0,692.0,282.0,0.0,713.0,288.0,,,,28,,David,Ozoh,Ozoh,Has joined Derby County on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
281,a,,,4.4,554,331.0,0,0.0,-1,1.0,0.0,584,219.0,1,0,1.0,468.0,207.0,0,2,0.0,593.0,211.0,0.0,0.2,0.0,5680,40,6791,43,0.0,-0.5,0.0,0.0,0.0,0.65,0.0,0.0,0.0,19.5,0.0,669.0,256.0,0.1,486.0,236.0,0.0,644.0,251.0,0.0,671.0,258.0,,,,28,,Kaden,Rodney,Rodney,,,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
282,u,0.0,0.0,4.5,476,290.0,0,0.0,0,0.0,0.0,701,290.0,0,0,0.0,729.0,302.0,0,0,0.0,659.0,258.0,0.0,0.0,0.0,860,0,3054,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,299.0,0.0,721.0,300.0,0.0,707.0,295.0,0.0,727.0,300.0,,,,28,,Franco,Umeh-Chibueze,Umeh,has joined Portsmouth permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
283,i,0.0,0.0,7.5,23,8.0,0,0.0,0,0.0,6.7,56,11.0,84,0,3.7,103.0,8.0,9,281,0.0,814.0,91.0,0.0,11.2,0.0,4729813,31,5115003,7124,0.0,0.0,11.88,1.26,13.14,26.67,0.56,0.06,0.62,1.26,411.8,105.0,9.0,119.7,227.0,24.0,664.0,12.0,8.0,119.4,44.0,10.0,,,2.0,28,,Jean-Philippe,Mateta,Mateta,Knee injury - Expected back 14 Mar,,1904,8,0,8,23,0,0,0,2,0,0,23,110,,,,0.0,0.38,1.09,1.09,5.2,8,51,51
284,i,0.0,0.0,5.4,165,42.0,0,0.0,-1,1.0,0.3,318,53.0,23,0,1.9,353.0,42.0,3,100,0.0,778.0,83.0,0.0,4.3,0.0,124344,14,144992,211,0.0,0.0,1.77,0.46,2.23,9.49,0.38,0.1,0.48,2.06,120.0,328.0,31.0,84.6,283.0,29.0,173.0,154.0,37.0,37.8,298.0,34.0,,,,28,,Eddie,Nketiah,Nketiah,Hamstring injury - Expected back 11 Apr,,414,2,0,0,12,0,0,0,2,0,0,2,38,,,,0.0,0.0,2.61,0.43,8.26,8,13,17
285,u,0.0,0.0,5.0,248,54.0,0,0.0,0,0.0,0.2,367,58.0,1,0,1.0,493.0,60.0,0,6,0.0,743.0,80.0,0.0,0.2,0.0,9044,0,89408,16,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,12.15,2.0,488.0,57.0,0.0,778.0,87.0,0.0,775.0,87.0,0.2,503.0,62.0,,,,28,,Odsonne,Édouard,Édouard,has joined RC Lens permanently.,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,45.0,1,0,0
580,a,,,6.5,50,32.0,0,0.0,-5,5.0,2.4,126,41.0,50,4,2.0,340.0,149.0,2,171,1.8,208.0,90.0,0.3,7.7,0.0,1141915,451,1315098,900,1.8,1.3,1.77,0.81,2.58,18.56,0.14,0.06,0.2,1.49,184.6,269.0,114.0,192.5,169.0,116.0,189.0,140.0,81.0,56.3,218.0,108.0,4.0,,,28,,Brennan,Johnson,Johnson,,,1122,2,1,4,13,0,0,0,4,0,0,12,73,,,,0.0,0.32,1.04,0.96,5.86,18,23,32
718,a,,,5.0,277,172.0,0,0.0,0,0.0,0.0,656,263.0,38,1,2.2,306.0,135.0,2,171,1.0,272.0,124.0,0.2,7.6,0.0,5294,10,4622,17,1.0,0.5,0.44,0.32,0.76,16.91,0.04,0.03,0.07,1.69,166.2,288.0,126.0,82.5,287.0,167.0,44.0,331.0,173.0,29.3,335.0,162.0,,,,28,,Soungoutou,Magassa,S.Magassa,,,901,1,0,2,23,0,0,0,3,0,0,11,115,,,,0.0,0.2,2.3,1.1,11.49,36,30,49
654,a,100.0,100.0,6.2,73,23.0,0,0.0,-3,3.0,2.2,129,22.0,56,1,2.2,313.0,34.0,3,152,3.6,88.0,13.0,0.6,9.0,0.0,435935,2908,686725,11189,3.6,3.1,3.99,0.55,4.54,26.26,0.21,0.03,0.24,1.37,204.2,257.0,24.0,150.0,198.0,18.0,361.0,55.0,22.0,70.3,158.0,20.0,,,,28,,Jørgen,Strand Larsen,Strand Larsen,,,1726,3,1,5,30,0,0,1,3,0,0,18,70,,,,0.0,0.26,1.56,0.94,3.65,6,38,26
677,a,100.0,100.0,6.2,76,50.0,0,0.0,-3,3.0,0.1,578,215.0,37,1,2.2,314.0,140.0,0,127,2.4,160.0,72.0,0.4,6.0,0.0,9676,305,12937,105,2.4,1.9,1.52,0.69,2.21,10.34,0.19,0.09,0.28,1.29,154.6,299.0,135.0,70.2,304.0,172.0,167.0,158.0,88.0,38.8,293.0,146.0,,,,28,,Evann,Guessand,Guessand,,,724,1,3,1,14,0,0,0,0,0,0,7,73,,,,0.0,0.12,1.74,0.87,9.07,24,12,37
712,a,100.0,100.0,5.8,110,70.0,0,0.0,-2,2.0,0.2,374,124.0,65,1,2.5,278.0,119.0,3,265,1.4,240.0,106.0,0.2,11.2,0.0,128357,125,109112,608,1.4,0.9,3.94,4.78,8.72,23.97,0.21,0.25,0.46,1.26,271.0,205.0,85.0,573.4,17.0,17.0,318.0,70.0,41.0,116.0,51.0,35.0,2.0,1.0,,28,,Yéremy,Pino Santos,Yeremy,,,1706,2,1,7,20,0,0,0,4,0,0,21,135,,,,0.0,0.37,1.06,1.11,7.12,30,24,81
723,a,100.0,100.0,4.5,510,97.0,0,0.0,0,0.0,0.0,645,227.0,35,3,3.2,152.0,56.0,4,102,1.6,215.0,80.0,0.4,7.8,0.0,4866,42,3842,28,1.6,1.1,0.61,0.17,0.78,11.33,0.1,0.03,0.13,1.92,146.8,305.0,116.0,11.1,415.0,151.0,21.0,377.0,132.0,17.8,376.0,133.0,,,,28,,Jaydee,Canvot,Canvot,,,532,0,0,3,8,0,0,0,2,0,0,5,73,,,,0.0,0.51,1.35,0.85,12.35,21,52,22
732,a,,,5.5,154,39.0,0,0.0,0,0.0,0.1,575,79.0,16,0,1.2,440.0,54.0,0,38,0.4,353.0,48.0,0.1,2.9,0.0,14135,105,10535,112,0.4,-0.1,0.39,0.01,0.4,4.41,0.23,0.01,0.24,2.65,10.8,455.0,54.0,6.5,435.0,57.0,68.0,289.0,50.0,8.0,428.0,54.0,,,,28,,Christantus,Uche,Uche,,,150,0,1,0,4,0,0,0,0,0,0,0,12,,,,0.0,0.0,2.4,0.0,7.2,1,2,9
773,a,,,4.0,735,211.0,0,0.0,0,0.0,0.0,724,252.0,0,0,0.0,632.0,245.0,0,0,0.0,521.0,216.0,0.0,0.0,0.0,642,20,467,17,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,245.0,0.0,614.0,245.0,0.0,587.0,243.0,0.0,624.0,245.0,,,,28,,Dean,Benamar,Benamar,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
780,a,,,4.5,507,74.0,0,0.0,0,0.0,0.0,664,84.0,0,0,0.0,751.0,83.0,0,0,0.0,685.0,73.0,0.0,0.0,0.0,2862,51,1233,83,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,83.0,0.0,744.0,82.0,0.0,731.0,82.0,0.0,750.0,83.0,,,,28,,Ben,Casey,Casey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
793,a,,,4.0,723,199.0,0,0.0,0,0.0,0.0,711,246.0,0,0,0.0,625.0,238.0,0,0,0.0,514.0,209.0,0.0,0.0,0.0,1130,37,492,41,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,238.0,0.0,607.0,238.0,0.0,579.0,235.0,0.0,617.0,238.0,,,,28,,George,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
798,u,0.0,0.0,4.0,700,182.0,0,0.0,0,0.0,0.0,799,264.0,0,0,0.0,606.0,225.0,0,0,0.0,493.0,194.0,0.0,0.0,0.0,142,0,162,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,225.0,0.0,588.0,225.0,0.0,559.0,221.0,0.0,598.0,225.0,,,,28,,Danny,Imray,Imray,has joined West Brom on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
242,a,100.0,100.0,5.0,251,152.0,0,0.0,0,0.0,3.6,93,29.0,103,6,4.9,15.0,8.0,13,399,5.4,18.0,7.0,1.1,20.6,0.0,1771124,24091,1859005,2067,5.9,5.4,2.43,3.96,6.39,24.71,0.13,0.21,0.34,1.28,392.4,118.0,38.0,424.6,41.0,38.0,260.0,93.0,58.0,107.7,67.0,43.0,2.0,,,28,,Kiernan,Dewsbury-Hall,Dewsbury-Hall,,,1738,5,5,6,23,0,0,0,6,0,0,20,151,,,,0.0,0.31,1.19,1.04,7.82,34,33,84
243,a,,,4.8,374,235.0,0,0.0,-2,2.0,0.1,531,193.0,8,0,1.1,441.0,198.0,0,11,0.8,291.0,132.0,0.2,1.7,0.0,8935,78,9863,114,1.3,0.8,0.46,0.13,0.59,2.34,0.17,0.05,0.22,0.87,14.6,451.0,202.0,16.9,400.0,199.0,77.0,275.0,149.0,10.5,413.0,188.0,,,,28,,Tyrique,George,George,,,241,0,0,1,3,0,0,0,2,0,0,1,10,,,,0.0,0.37,1.12,0.37,3.73,2,1,7
287,a,,,5.6,125,2.0,0,0.0,1,-1.0,13.1,26,4.0,111,2,4.0,63.0,3.0,11,436,1.6,225.0,17.0,0.3,19.8,0.0,1556952,11960,1355459,8067,2.1,1.6,0.0,0.15,0.15,40.44,0.0,0.01,0.01,1.44,665.8,14.0,4.0,0.2,481.0,13.0,2.0,457.0,3.0,66.8,176.0,5.0,,,,28,,Jordan,Pickford,Pickford,,,2520,0,0,9,33,0,1,0,2,0,76,28,97,,,,2.71,0.32,1.18,1.0,0.0,2,38,236
292,a,100.0,100.0,4.9,316,51.0,0,0.0,-1,1.0,0.6,242,91.0,70,3,3.0,191.0,72.0,1,256,1.2,253.0,92.0,0.2,14.3,0.0,139325,1015,170183,499,1.7,1.2,0.28,2.17,2.45,32.61,0.01,0.09,0.1,1.43,378.8,126.0,56.0,277.2,104.0,25.0,65.0,293.0,86.0,72.0,151.0,50.0,,,,28,,Vitalii,Mykolenko,Mykolenko,,,2059,0,1,7,30,1,0,0,5,0,0,23,179,,,,0.0,0.31,1.31,1.01,6.86,29,128,76
293,a,100.0,100.0,4.9,341,57.0,0,0.0,-1,1.0,0.6,225,86.0,87,1,3.2,154.0,57.0,2,293,1.4,237.0,87.0,0.3,17.8,0.0,164027,901,158375,733,1.9,1.4,0.83,0.82,1.65,38.26,0.03,0.03,0.06,1.51,434.4,87.0,38.0,222.1,140.0,35.0,126.0,214.0,52.0,78.5,133.0,42.0,,,,28,,Jake,O'Brien,O'Brien,,,2276,0,2,8,31,0,0,0,2,1,0,25,203,,,,0.0,0.32,1.23,0.99,6.92,45,130,89
294,a,100.0,100.0,4.2,625,140.0,0,0.0,-3,3.0,0.1,485,173.0,3,0,1.0,459.0,170.0,0,10,0.0,530.0,220.0,0.0,0.7,0.0,6268,58,17548,44,0.5,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.96,0.0,628.0,248.0,0.1,482.0,175.0,0.0,594.0,246.0,0.0,630.0,248.0,,,,28,,Séamus,Coleman,Coleman,,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.0,0.0,0.0,8.18,0.0,0,0,1
298,a,,,3.8,797,245.0,0,0.0,-2,2.0,0.1,420,156.0,0,0,0.0,525.0,188.0,0,0,0.0,404.0,150.0,0.0,0.0,0.0,7571,39,14734,62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,188.0,0.0,500.0,186.0,0.0,468.0,179.0,0.0,517.0,188.0,,,,28,,Reece,Welch,Welch,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
299,a,100.0,100.0,6.2,74,49.0,0,0.0,-3,3.0,3.9,87,27.0,94,4,4.3,44.0,20.0,5,395,3.8,78.0,36.0,0.6,15.2,0.0,1686523,9547,2506320,1920,4.3,3.8,4.4,3.71,8.11,27.55,0.21,0.18,0.39,1.32,448.2,82.0,27.0,333.7,74.0,56.0,389.0,45.0,28.0,117.3,47.0,33.0,,,1.0,28,,Iliman,Ndiaye,Ndiaye,,,1883,5,2,6,27,0,0,0,2,0,0,22,208,,,,0.0,0.29,1.29,1.05,9.94,52,25,131
300,a,,,5.5,144,89.0,0,0.0,-5,5.0,0.1,419,141.0,35,6,2.3,298.0,131.0,1,126,1.2,258.0,116.0,0.2,6.4,0.0,31672,182,63138,91,1.7,1.2,0.62,0.69,1.31,13.12,0.08,0.09,0.17,1.7,94.0,363.0,160.0,131.3,210.0,137.0,72.0,283.0,153.0,29.8,331.0,159.0,,,,28,,Dwight,McNeil,McNeil,,,695,0,3,3,5,0,0,0,1,0,0,8,64,,,,0.0,0.39,0.65,1.04,8.29,15,14,35
301,i,0.0,0.0,5.2,215,133.0,0,0.0,-3,3.0,0.1,516,186.0,26,0,1.6,394.0,172.0,0,111,0.2,386.0,175.0,0.0,5.0,0.0,17055,0,29529,81,0.0,0.0,1.04,0.44,1.48,13.03,0.14,0.06,0.2,1.76,83.0,372.0,165.0,144.5,200.0,130.0,156.0,173.0,95.0,38.4,297.0,148.0,,,,28,,Carlos,Alcaraz Durán,Alcaraz,Knock - Expected back 21 Mar,,667,0,1,3,8,0,0,0,3,0,0,6,64,,,,0.0,0.4,1.08,0.81,8.64,13,10,41
302,a,100.0,100.0,5.4,155,96.0,0,0.0,-1,1.0,0.1,491,174.0,59,2,3.1,179.0,76.0,4,306,1.8,201.0,86.0,0.3,10.9,0.0,23112,163,28335,94,2.3,1.8,1.38,0.93,2.31,24.35,0.08,0.05,0.13,1.39,284.6,195.0,80.0,208.0,154.0,107.0,157.0,171.0,94.0,65.0,187.0,97.0,,,,28,,Idrissa Gana,Gueye,Gana,,,1580,2,1,3,21,0,0,0,1,1,0,19,164,,,,0.0,0.17,1.2,1.08,9.34,38,38,88
